order_lines_id,unit_price,price_net,tax_rate,tax_amount,total_price,quantity,created_at,product_id,order_id,category
17277,72.0994703243226,83.86,0.1,7.21,288.4,4,2023-09-11 07:40:52,6,1489,Clothing
17278,39.68306791612835,19.32,0.1,3.97,198.42,5,2024-03-04 15:42:38,22,5365,Bags
17279,81.39339682529803,83.27,0.1,8.14,81.39,1,2023-09-21 14:15:30,52,5139,Books
17280,41.432873453363314,76.71,0.1,4.14,82.87,2,2024-02-02 14:13:10,20,2606,Outdoor
17281,19.17346902292367,46.78,0.1,1.92,19.17,1,2024-03-13 10:38:19,21,8486,Furniture
17282,27.270871743750455,16.05,0.1,2.73,27.27,1,2024-07-14 12:32:22,29,3274,Toys
17283,86.69760535715162,19.88,0.1,8.67,86.7,1,2024-06-28 12:06:23,10,1779,Beauty
17284,86.69760535715162,19.88,0.1,8.67,346.79,4,2023-11-09 00:15:07,10,9340,Beauty
17285,78.49122881742905,84.4,0.1,7.85,313.96,4,2024-04-03 10:34:10,41,7517,Jewelry
17286,72.0994703243226,83.86,0.1,7.21,72.1,1,2024-09-07 21:39:01,6,5115,Clothing
17287,43.430645515638595,18.31,0.1,4.34,130.29,3,2024-05-24 09:23:22,60,6256,Beauty
17288,47.498032604036084,60.38,0.1,4.75,95.0,2,2023-12-11 12:54:40,65,4687,Automotive
17289,73.80273009321957,19.06,0.1,7.38,73.8,1,2024-01-28 09:19:15,32,5171,Watches
17290,78.49122881742905,84.4,0.1,7.85,235.47,3,2024-02-03 13:35:19,41,1608,Jewelry
17291,52.665103583443766,86.75,0.1,5.27,52.67,1,2024-04-13 14:44:17,57,6328,Health
17292,47.34371826502234,49.37,0.1,4.73,142.03,3,2023-09-25 08:57:56,68,6012,Electronics
17293,32.88832653572792,60.03,0.1,3.29,131.55,4,2024-03-16 17:46:26,23,5439,Clothing
17294,29.38159191541978,36.04,0.1,2.94,146.91,5,2024-04-22 22:42:25,17,2651,Furniture
17295,39.68306791612835,19.32,0.1,3.97,119.05,3,2024-08-03 20:09:08,22,2355,Bags
17296,60.09700255156274,37.57,0.1,6.01,60.1,1,2024-04-12 17:31:12,70,7764,Office Supplies
17297,81.39339682529803,83.27,0.1,8.14,81.39,1,2023-11-04 21:29:22,52,364,Books
17298,56.97951000784316,21.75,0.1,5.7,170.94,3,2024-01-27 08:43:56,38,10103,Health
17299,47.498032604036084,60.38,0.1,4.75,95.0,2,2024-07-28 02:58:31,65,2910,Automotive
17300,37.45831505939198,44.18,0.1,3.75,112.37,3,2023-11-07 14:09:15,43,2999,Outdoor
17301,28.15352710040883,15.28,0.1,2.82,84.46,3,2024-01-13 23:12:59,11,8592,Books
17302,47.34371826502234,49.37,0.1,4.73,189.37,4,2024-08-09 07:32:48,68,8903,Electronics
17303,99.35287308305912,74.79,0.1,9.94,397.41,4,2024-06-17 13:34:38,62,9605,Musical Instruments
17304,79.14397537167619,54.49,0.1,7.91,237.43,3,2024-06-21 18:00:03,19,358,Bags
17305,72.93684881761908,22.58,0.1,7.29,218.81,3,2023-12-04 21:06:31,2,10108,Health
17306,47.6851378927706,61.93,0.1,4.77,143.06,3,2024-07-17 13:40:16,66,990,Beauty
17307,86.69760535715162,19.88,0.1,8.67,173.4,2,2024-05-13 17:19:58,10,1964,Beauty
17308,77.38122631145288,73.32,0.1,7.74,154.76,2,2024-02-05 17:55:51,9,758,Sports Equipment
17309,72.07976444129312,81.87,0.1,7.21,216.24,3,2024-03-16 04:34:08,26,821,Watches
17310,79.14397537167619,54.49,0.1,7.91,316.58,4,2023-10-12 08:34:44,19,9424,Bags
17311,14.11835247939678,89.8,0.1,1.41,14.12,1,2023-12-07 18:22:55,58,3578,Toys
17312,72.60004840460033,22.93,0.1,7.26,72.6,1,2023-09-25 19:23:28,30,11269,Automotive
17313,28.847385801324787,33.89,0.1,2.88,57.69,2,2024-02-14 15:58:45,55,60,Books
17314,14.72871650971356,65.46,0.1,1.47,44.19,3,2024-07-10 04:00:12,31,7912,Outdoor
17315,51.32966154137048,11.17,0.1,5.13,102.66,2,2023-09-27 12:18:57,18,1497,Bags
17316,29.96504504552474,25.66,0.1,3.0,119.86,4,2024-05-14 05:56:36,34,1330,Stationery
17317,72.0994703243226,83.86,0.1,7.21,360.5,5,2024-06-22 22:01:54,6,10383,Clothing
17318,95.02773603626298,18.83,0.1,9.5,475.14,5,2024-02-15 09:03:11,72,4157,Furniture
17319,41.432873453363314,76.71,0.1,4.14,82.87,2,2024-01-09 23:17:10,20,897,Outdoor
17320,29.38159191541978,36.04,0.1,2.94,117.53,4,2024-02-16 21:33:05,17,9607,Furniture
17321,52.665103583443766,86.75,0.1,5.27,52.67,1,2024-02-20 17:51:55,57,5613,Health
17322,47.34371826502234,49.37,0.1,4.73,142.03,3,2024-01-01 01:52:09,68,11366,Electronics
17323,29.26823590380502,28.89,0.1,2.93,117.07,4,2024-08-07 21:39:40,27,11365,Outdoor
17324,29.96504504552474,25.66,0.1,3.0,59.93,2,2023-09-21 15:54:41,34,1516,Stationery
17325,37.45831505939198,44.18,0.1,3.75,112.37,3,2023-12-06 20:39:02,43,2880,Outdoor
17326,95.02773603626298,18.83,0.1,9.5,285.08,3,2024-01-30 10:23:07,72,11983,Furniture
17327,52.665103583443766,86.75,0.1,5.27,52.67,1,2023-12-24 10:38:35,57,5337,Health
17328,83.06608750430081,69.38,0.1,8.31,249.2,3,2023-12-19 21:24:07,40,2329,Watches
17329,42.20255039941055,22.43,0.1,4.22,126.61,3,2024-07-17 23:19:45,54,7186,Bags
17330,98.94569455130691,76.87,0.1,9.89,494.73,5,2024-01-21 13:55:04,24,2209,Automotive
17331,21.353216199314794,87.69,0.1,2.14,42.71,2,2023-09-21 17:20:46,1,3016,Sports Equipment
17332,47.498032604036084,60.38,0.1,4.75,142.49,3,2023-12-14 12:36:45,65,7990,Automotive
17333,57.09269639791527,49.37,0.1,5.71,57.09,1,2023-12-31 06:24:37,15,9493,Clothing
17334,72.07976444129312,81.87,0.1,7.21,144.16,2,2024-05-12 11:36:05,26,10107,Watches
17335,29.38159191541978,36.04,0.1,2.94,146.91,5,2023-10-16 12:22:42,17,10972,Furniture
17336,47.498032604036084,60.38,0.1,4.75,47.5,1,2024-04-04 07:29:47,65,3972,Automotive
17337,30.732828347955518,35.81,0.1,3.07,153.66,5,2024-09-08 03:46:43,56,826,Shoes
17338,47.864689237188195,48.89,0.1,4.79,95.73,2,2024-06-25 03:53:31,16,9172,Shoes
17339,72.60004840460033,22.93,0.1,7.26,145.2,2,2024-05-08 16:06:25,30,6988,Automotive
17340,32.63079090586092,45.82,0.1,3.26,163.15,5,2024-08-12 03:45:35,36,1189,Clothing
17341,39.04610166122893,75.14,0.1,3.9,78.09,2,2024-05-18 05:34:19,51,3642,Musical Instruments
17342,75.21676086746862,74.59,0.1,7.52,150.43,2,2024-03-12 20:19:55,42,4359,Accessories
17343,44.23006637847685,29.23,0.1,4.42,176.92,4,2024-06-17 13:34:38,49,9605,Watches
17344,47.864689237188195,48.89,0.1,4.79,95.73,2,2024-02-05 20:40:38,16,2842,Shoes
17345,31.740478597263916,69.04,0.1,3.17,95.22,3,2024-03-06 05:51:15,39,1359,Health
17346,89.57582588746997,63.02,0.1,8.96,89.58,1,2024-04-02 07:35:39,4,8645,Furniture
17347,75.60531844838619,14.85,0.1,7.56,151.21,2,2023-12-31 01:21:07,67,6370,Automotive
17348,97.00729896638508,38.19,0.1,9.7,291.02,3,2024-05-29 03:12:31,59,12133,Watches
17349,75.77503833884339,66.07,0.1,7.58,378.88,5,2024-05-24 22:26:17,35,6770,Stationery
17350,81.03380456963924,57.65,0.1,8.1,243.1,3,2024-04-09 06:24:53,46,6454,Health
17351,75.60531844838619,14.85,0.1,7.56,151.21,2,2024-06-25 05:42:19,67,4041,Automotive
17352,67.97628360360534,15.32,0.1,6.8,339.88,5,2024-03-08 17:15:13,8,8297,Sports Equipment
17353,97.28660920842046,29.24,0.1,9.73,291.86,3,2024-08-18 06:55:48,63,2493,Automotive
17354,99.35287308305912,74.79,0.1,9.94,496.76,5,2024-04-30 03:20:56,62,8775,Musical Instruments
17355,28.15352710040883,15.28,0.1,2.82,84.46,3,2024-06-03 14:21:52,11,7108,Books
17356,57.09269639791527,49.37,0.1,5.71,57.09,1,2024-02-23 22:53:12,15,6902,Clothing
17357,28.847385801324787,33.89,0.1,2.88,57.69,2,2023-11-30 14:13:48,55,4351,Books
17358,51.32966154137048,11.17,0.1,5.13,256.65,5,2023-12-22 14:55:08,18,1968,Bags
17359,47.34371826502234,49.37,0.1,4.73,236.72,5,2024-05-14 05:32:56,68,11594,Electronics
17360,40.302340213882715,15.2,0.1,4.03,201.51,5,2023-09-26 01:55:30,48,6568,Toys
17361,47.34371826502234,49.37,0.1,4.73,236.72,5,2024-02-19 20:59:24,68,1503,Electronics
17362,57.09269639791527,49.37,0.1,5.71,285.46,5,2024-09-08 02:15:01,15,108,Clothing
17363,47.498032604036084,60.38,0.1,4.75,237.49,5,2024-02-11 01:44:54,65,9803,Automotive
17364,57.09269639791527,49.37,0.1,5.71,57.09,1,2024-02-22 18:04:21,15,6572,Clothing
17365,63.852829779548074,36.41,0.1,6.39,255.41,4,2023-09-26 00:47:00,28,2245,Stationery
17366,97.00729896638508,38.19,0.1,9.7,388.03,4,2023-11-26 05:34:05,59,8465,Watches
17367,66.71294912310859,74.41,0.1,6.67,266.85,4,2024-02-23 16:07:06,61,7785,Bags
17368,63.43056976607762,51.58,0.1,6.34,190.29,3,2024-08-27 05:45:59,73,6874,Office Supplies
17369,66.13277726026526,47.44,0.1,6.61,66.13,1,2024-02-17 13:55:39,14,5215,Office Supplies
17370,26.01661751570181,52.78,0.1,2.6,104.07,4,2023-12-30 16:22:04,44,11627,Accessories
17371,47.34371826502234,49.37,0.1,4.73,189.37,4,2024-08-21 13:55:44,68,6846,Electronics
17372,98.94569455130691,76.87,0.1,9.89,296.84,3,2024-07-19 12:07:58,24,11947,Automotive
17373,78.49122881742905,84.4,0.1,7.85,235.47,3,2024-01-28 17:15:54,41,8757,Jewelry
17374,28.15352710040883,15.28,0.1,2.82,56.31,2,2024-05-24 22:02:04,11,3111,Books
17375,47.34371826502234,49.37,0.1,4.73,94.69,2,2023-10-30 09:56:45,68,6142,Electronics
17376,28.847385801324787,33.89,0.1,2.88,144.24,5,2024-07-15 02:36:58,55,3508,Books
17377,81.03380456963924,57.65,0.1,8.1,324.14,4,2023-11-01 20:03:13,46,1800,Health
17378,27.270871743750455,16.05,0.1,2.73,109.08,4,2023-09-27 13:30:21,29,5852,Toys
17379,84.01467501614277,67.92,0.1,8.4,168.03,2,2023-12-30 23:00:12,12,10201,Sports Equipment
17380,41.432873453363314,76.71,0.1,4.14,165.73,4,2023-10-01 17:48:47,20,4985,Outdoor
17381,62.549589649191546,51.71,0.1,6.25,125.1,2,2023-09-28 10:09:19,47,2529,Automotive
17382,29.26823590380502,28.89,0.1,2.93,117.07,4,2024-01-31 04:34:13,27,11549,Outdoor
17383,86.69760535715162,19.88,0.1,8.67,346.79,4,2024-04-02 06:50:47,10,5881,Beauty
17384,81.39339682529803,83.27,0.1,8.14,81.39,1,2024-08-29 03:42:34,52,4946,Books
17385,14.11835247939678,89.8,0.1,1.41,14.12,1,2024-03-13 02:01:12,58,8744,Toys
17386,73.80273009321957,19.06,0.1,7.38,147.61,2,2024-08-01 05:43:52,32,749,Watches
17387,29.38159191541978,36.04,0.1,2.94,88.14,3,2024-03-17 19:03:08,17,3174,Furniture
17388,66.13277726026526,47.44,0.1,6.61,330.66,5,2023-12-10 17:27:28,14,756,Office Supplies
17389,72.60004840460033,22.93,0.1,7.26,290.4,4,2024-05-21 20:12:35,30,2343,Automotive
17390,73.80273009321957,19.06,0.1,7.38,221.41,3,2024-04-18 13:43:45,32,4765,Watches
17391,99.35287308305912,74.79,0.1,9.94,298.06,3,2023-11-09 11:56:39,62,3990,Musical Instruments
17392,97.00729896638508,38.19,0.1,9.7,485.04,5,2024-05-07 15:39:25,59,4634,Watches
17393,32.63079090586092,45.82,0.1,3.26,97.89,3,2023-09-19 08:35:13,36,9814,Clothing
17394,86.57782847348447,73.92,0.1,8.66,432.89,5,2024-08-29 22:36:29,64,2003,Shoes
17395,47.34371826502234,49.37,0.1,4.73,236.72,5,2024-07-10 09:23:52,68,4659,Electronics
17396,77.38122631145288,73.32,0.1,7.74,154.76,2,2024-07-05 12:58:59,9,40,Sports Equipment
17397,32.88832653572792,60.03,0.1,3.29,32.89,1,2023-12-07 13:27:35,23,7839,Clothing
17398,67.97628360360534,15.32,0.1,6.8,339.88,5,2024-06-03 02:49:14,8,6816,Sports Equipment
17399,17.15004649907335,47.22,0.1,1.72,85.75,5,2023-12-10 07:07:43,45,7930,Stationery
17400,21.353216199314794,87.69,0.1,2.14,42.71,2,2024-05-24 15:08:16,1,11514,Sports Equipment
17401,95.02773603626298,18.83,0.1,9.5,190.06,2,2024-07-30 07:44:36,72,1559,Furniture
17402,43.430645515638595,18.31,0.1,4.34,43.43,1,2024-08-13 17:06:47,60,10977,Beauty
17403,47.6851378927706,61.93,0.1,4.77,190.74,4,2024-08-27 08:07:19,66,1534,Beauty
17404,39.04610166122893,75.14,0.1,3.9,117.14,3,2023-10-02 09:27:06,51,11419,Musical Instruments
17405,73.80273009321957,19.06,0.1,7.38,369.01,5,2024-03-21 02:01:29,32,12199,Watches
17406,47.34371826502234,49.37,0.1,4.73,236.72,5,2024-04-06 15:27:32,68,4161,Electronics
17407,66.71294912310859,74.41,0.1,6.67,66.71,1,2024-02-23 14:53:05,61,8129,Bags
17408,72.60004840460033,22.93,0.1,7.26,363.0,5,2023-11-02 09:15:48,30,3471,Automotive
17409,72.93684881761908,22.58,0.1,7.29,218.81,3,2024-04-05 07:25:21,2,4995,Health
17410,57.09269639791527,49.37,0.1,5.71,228.37,4,2023-11-10 17:09:27,15,422,Clothing
17411,40.302340213882715,15.2,0.1,4.03,40.3,1,2024-08-04 01:05:57,48,8261,Toys
17412,67.97628360360534,15.32,0.1,6.8,67.98,1,2024-07-06 22:39:04,8,7895,Sports Equipment
17413,78.49122881742905,84.4,0.1,7.85,78.49,1,2024-07-18 17:09:59,41,1536,Jewelry
17414,73.80273009321957,19.06,0.1,7.38,147.61,2,2023-12-31 22:21:01,32,63,Watches
17415,96.4845336364726,42.62,0.1,9.65,482.42,5,2024-05-09 11:37:47,50,4188,Sports Equipment
17416,75.77503833884339,66.07,0.1,7.58,303.1,4,2024-09-02 15:16:27,35,11551,Stationery
17417,72.0994703243226,83.86,0.1,7.21,144.2,2,2024-06-10 19:18:37,6,6264,Clothing
17418,30.732828347955518,35.81,0.1,3.07,153.66,5,2023-11-04 09:55:12,56,8636,Shoes
17419,98.94569455130691,76.87,0.1,9.89,395.78,4,2023-11-01 13:09:38,24,2208,Automotive
17420,62.549589649191546,51.71,0.1,6.25,187.65,3,2023-11-12 08:08:02,47,3018,Automotive
17421,30.732828347955518,35.81,0.1,3.07,122.93,4,2023-12-26 23:36:44,56,1729,Shoes
17422,89.57582588746997,63.02,0.1,8.96,89.58,1,2024-03-15 08:54:39,4,5829,Furniture
17423,51.32966154137048,11.17,0.1,5.13,256.65,5,2024-06-21 08:25:26,18,7825,Bags
17424,66.13277726026526,47.44,0.1,6.61,330.66,5,2024-02-29 20:55:51,14,7281,Office Supplies
17425,40.302340213882715,15.2,0.1,4.03,80.6,2,2024-05-20 21:41:37,48,10258,Toys
17426,32.88832653572792,60.03,0.1,3.29,131.55,4,2023-12-03 13:13:30,23,8460,Clothing
17427,19.17346902292367,46.78,0.1,1.92,76.69,4,2023-11-21 14:03:55,21,2645,Furniture
17428,62.549589649191546,51.71,0.1,6.25,187.65,3,2024-04-29 12:19:01,47,18,Automotive
17429,17.15004649907335,47.22,0.1,1.72,68.6,4,2024-06-02 13:06:09,45,10988,Stationery
17430,40.302340213882715,15.2,0.1,4.03,201.51,5,2024-04-18 17:15:47,48,2095,Toys
17431,42.20255039941055,22.43,0.1,4.22,211.01,5,2024-03-13 03:32:52,54,7684,Bags
17432,43.430645515638595,18.31,0.1,4.34,217.15,5,2023-12-30 04:20:28,60,4201,Beauty
17433,99.35287308305912,74.79,0.1,9.94,298.06,3,2023-09-28 11:36:29,62,11452,Musical Instruments
17434,75.60531844838619,14.85,0.1,7.56,302.42,4,2024-03-11 22:23:25,67,4958,Automotive
17435,80.99161269627274,11.1,0.1,8.1,80.99,1,2024-09-01 00:35:20,69,3345,Outdoor
17436,28.30965611314191,31.79,0.1,2.83,28.31,1,2024-08-02 01:16:44,7,7176,Home Appliances
17437,84.01467501614277,67.92,0.1,8.4,336.06,4,2024-08-28 01:35:18,12,11844,Sports Equipment
17438,43.7469583749273,85.75,0.1,4.37,174.99,4,2023-10-23 01:42:08,3,591,Outdoor
17439,96.60185623849031,83.06,0.1,9.66,386.41,4,2024-03-23 06:18:35,25,11780,Outdoor
17440,80.99161269627274,11.1,0.1,8.1,242.97,3,2024-05-14 03:20:41,69,10993,Outdoor
17441,47.498032604036084,60.38,0.1,4.75,237.49,5,2024-02-03 19:11:35,65,10592,Automotive
17442,52.665103583443766,86.75,0.1,5.27,263.33,5,2023-09-24 21:17:16,57,10132,Health
17443,17.15004649907335,47.22,0.1,1.72,85.75,5,2024-01-03 20:05:32,45,11613,Stationery
17444,39.68306791612835,19.32,0.1,3.97,119.05,3,2024-01-25 09:58:43,22,7393,Bags
17445,81.39339682529803,83.27,0.1,8.14,406.97,5,2024-02-17 17:01:47,52,3502,Books
17446,95.02773603626298,18.83,0.1,9.5,285.08,3,2024-08-19 09:14:56,72,10581,Furniture
17447,86.57782847348447,73.92,0.1,8.66,432.89,5,2023-09-16 06:19:29,64,5155,Shoes
17448,39.68306791612835,19.32,0.1,3.97,158.73,4,2024-07-21 04:26:46,22,10171,Bags
17449,72.07976444129312,81.87,0.1,7.21,72.08,1,2024-04-21 03:20:32,26,2839,Watches
17450,42.20255039941055,22.43,0.1,4.22,84.41,2,2023-11-29 14:31:02,54,6663,Bags
17451,89.57582588746997,63.02,0.1,8.96,358.3,4,2024-08-07 10:16:05,4,2901,Furniture
17452,97.00729896638508,38.19,0.1,9.7,388.03,4,2023-11-02 15:49:13,59,6895,Watches
17453,20.450408232883554,38.0,0.1,2.05,40.9,2,2023-11-19 10:12:44,53,11248,Home Appliances
17454,28.30965611314191,31.79,0.1,2.83,56.62,2,2023-10-02 23:59:29,7,9409,Home Appliances
17455,63.852829779548074,36.41,0.1,6.39,255.41,4,2024-04-01 05:14:53,28,8557,Stationery
17456,72.07976444129312,81.87,0.1,7.21,288.32,4,2023-12-26 19:26:33,26,1058,Watches
17457,51.32966154137048,11.17,0.1,5.13,102.66,2,2024-04-26 02:23:03,18,8180,Bags
17458,43.430645515638595,18.31,0.1,4.34,43.43,1,2023-10-13 10:24:46,60,3327,Beauty
17459,56.97951000784316,21.75,0.1,5.7,170.94,3,2024-07-18 18:34:28,38,12044,Health
17460,81.39339682529803,83.27,0.1,8.14,162.79,2,2024-05-30 11:27:17,52,8671,Books
17461,86.69760535715162,19.88,0.1,8.67,260.09,3,2024-05-26 10:26:03,10,8031,Beauty
17462,47.598524329178005,21.42,0.1,4.76,142.8,3,2024-02-23 06:34:33,13,12086,Sports Equipment
17463,31.740478597263916,69.04,0.1,3.17,31.74,1,2023-09-28 08:22:12,39,9916,Health
17464,63.852829779548074,36.41,0.1,6.39,127.71,2,2023-09-25 13:02:02,28,2615,Stationery
17465,28.847385801324787,33.89,0.1,2.88,57.69,2,2024-01-09 23:39:33,55,8716,Books
17466,79.14397537167619,54.49,0.1,7.91,79.14,1,2024-06-10 17:39:15,19,802,Bags
17467,96.4845336364726,42.62,0.1,9.65,289.45,3,2024-04-18 00:29:50,50,11937,Sports Equipment
17468,39.04610166122893,75.14,0.1,3.9,195.23,5,2023-11-01 08:45:24,51,3467,Musical Instruments
17469,52.665103583443766,86.75,0.1,5.27,52.67,1,2024-03-18 13:46:09,57,12008,Health
17470,42.20255039941055,22.43,0.1,4.22,126.61,3,2024-03-16 06:53:28,54,11949,Bags
17471,32.88832653572792,60.03,0.1,3.29,131.55,4,2023-09-18 22:57:44,23,11457,Clothing
17472,14.11835247939678,89.8,0.1,1.41,70.59,5,2023-12-01 17:55:26,58,2341,Toys
17473,96.60185623849031,83.06,0.1,9.66,386.41,4,2023-10-07 13:03:35,25,9260,Outdoor
17474,63.852829779548074,36.41,0.1,6.39,319.26,5,2024-01-17 08:17:37,28,733,Stationery
17475,44.23006637847685,29.23,0.1,4.42,132.69,3,2023-10-05 06:57:51,49,1657,Watches
17476,72.60004840460033,22.93,0.1,7.26,363.0,5,2024-05-29 21:19:41,30,4682,Automotive
17477,84.01467501614277,67.92,0.1,8.4,168.03,2,2024-08-09 02:57:38,12,10616,Sports Equipment
17478,72.93684881761908,22.58,0.1,7.29,218.81,3,2024-07-07 03:57:24,2,66,Health
17479,28.847385801324787,33.89,0.1,2.88,86.54,3,2024-03-17 19:03:08,55,3174,Books
17480,77.38122631145288,73.32,0.1,7.74,154.76,2,2023-10-08 20:00:02,9,2459,Sports Equipment
17481,72.93684881761908,22.58,0.1,7.29,72.94,1,2024-05-12 12:16:05,2,1742,Health
17482,63.43056976607762,51.58,0.1,6.34,253.72,4,2024-07-21 19:55:30,73,11659,Office Supplies
17483,86.69760535715162,19.88,0.1,8.67,260.09,3,2024-01-11 19:59:26,10,5220,Beauty
17484,47.6851378927706,61.93,0.1,4.77,47.69,1,2024-01-25 11:57:57,66,6638,Beauty
17485,43.7469583749273,85.75,0.1,4.37,87.49,2,2023-10-30 13:15:12,3,8355,Outdoor
17486,29.26823590380502,28.89,0.1,2.93,146.34,5,2024-03-05 16:46:15,27,380,Outdoor
17487,32.88832653572792,60.03,0.1,3.29,32.89,1,2024-05-13 20:47:08,23,9750,Clothing
17488,56.97951000784316,21.75,0.1,5.7,227.92,4,2024-03-17 03:10:55,38,9952,Health
17489,47.34371826502234,49.37,0.1,4.73,236.72,5,2024-08-25 10:11:18,68,6267,Electronics
17490,31.740478597263916,69.04,0.1,3.17,31.74,1,2024-06-04 10:36:33,39,9548,Health
17491,58.92929636082109,52.58,0.1,5.89,294.65,5,2024-05-11 09:33:42,71,5395,Musical Instruments
17492,31.740478597263916,69.04,0.1,3.17,126.96,4,2024-07-19 06:49:30,39,9103,Health
17493,43.7469583749273,85.75,0.1,4.37,87.49,2,2024-07-25 06:44:27,3,3109,Outdoor
17494,47.34371826502234,49.37,0.1,4.73,47.34,1,2023-09-26 19:19:01,68,2050,Electronics
17495,78.12197670209814,80.52,0.1,7.81,312.49,4,2024-02-07 23:50:31,37,9459,Accessories
17496,21.353216199314794,87.69,0.1,2.14,85.41,4,2024-07-25 02:51:03,1,4040,Sports Equipment
17497,72.07976444129312,81.87,0.1,7.21,144.16,2,2024-02-04 21:32:27,26,6271,Watches
17498,86.69760535715162,19.88,0.1,8.67,433.49,5,2023-11-08 04:21:30,10,11578,Beauty
17499,57.09269639791527,49.37,0.1,5.71,228.37,4,2024-04-01 20:00:11,15,5011,Clothing
17500,63.43056976607762,51.58,0.1,6.34,190.29,3,2024-02-04 02:01:06,73,4863,Office Supplies
17501,86.57782847348447,73.92,0.1,8.66,259.73,3,2024-04-16 06:58:09,64,4435,Shoes
17502,66.71294912310859,74.41,0.1,6.67,66.71,1,2024-05-17 16:03:38,61,1118,Bags
17503,47.598524329178005,21.42,0.1,4.76,237.99,5,2024-01-18 20:31:52,13,12076,Sports Equipment
17504,19.17346902292367,46.78,0.1,1.92,57.52,3,2023-10-03 17:37:29,21,12172,Furniture
17505,14.72871650971356,65.46,0.1,1.47,58.91,4,2024-08-10 17:02:25,31,3836,Outdoor
17506,37.45831505939198,44.18,0.1,3.75,37.46,1,2024-03-21 19:15:20,43,10940,Outdoor
17507,63.852829779548074,36.41,0.1,6.39,319.26,5,2023-10-17 19:19:51,28,2206,Stationery
17508,37.45831505939198,44.18,0.1,3.75,187.29,5,2024-07-14 17:54:25,43,11668,Outdoor
17509,39.04610166122893,75.14,0.1,3.9,195.23,5,2023-10-06 03:52:30,51,8532,Musical Instruments
17510,32.63079090586092,45.82,0.1,3.26,130.52,4,2024-01-24 11:05:17,36,6124,Clothing
17511,78.49122881742905,84.4,0.1,7.85,156.98,2,2023-11-02 00:21:42,41,662,Jewelry
17512,81.03380456963924,57.65,0.1,8.1,81.03,1,2023-11-11 17:29:31,46,1860,Health
17513,47.498032604036084,60.38,0.1,4.75,189.99,4,2024-09-08 05:02:46,65,10661,Automotive
17514,41.940209548708665,61.96,0.1,4.19,125.82,3,2024-02-22 19:42:18,0,4304,Stationery
17515,86.69760535715162,19.88,0.1,8.67,86.7,1,2023-11-20 11:35:26,10,11008,Beauty
17516,81.39339682529803,83.27,0.1,8.14,406.97,5,2024-02-18 14:25:20,52,905,Books
17517,30.732828347955518,35.81,0.1,3.07,122.93,4,2024-03-19 08:50:44,56,9964,Shoes
17518,43.430645515638595,18.31,0.1,4.34,173.72,4,2023-11-04 14:51:55,60,7126,Beauty
17519,66.71294912310859,74.41,0.1,6.67,200.14,3,2024-02-06 15:50:55,61,3077,Bags
17520,14.72871650971356,65.46,0.1,1.47,29.46,2,2024-05-19 07:56:34,31,11135,Outdoor
17521,28.847385801324787,33.89,0.1,2.88,57.69,2,2023-12-27 04:34:18,55,1614,Books
17522,78.12197670209814,80.52,0.1,7.81,156.24,2,2023-09-26 10:07:46,37,3076,Accessories
17523,30.732828347955518,35.81,0.1,3.07,153.66,5,2024-07-31 23:33:43,56,8616,Shoes
17524,37.45831505939198,44.18,0.1,3.75,149.83,4,2024-01-22 03:42:05,43,9352,Outdoor
17525,26.01661751570181,52.78,0.1,2.6,130.08,5,2024-05-01 16:36:49,44,72,Accessories
17526,14.11835247939678,89.8,0.1,1.41,56.47,4,2024-03-20 08:01:58,58,10898,Toys
17527,29.38159191541978,36.04,0.1,2.94,58.76,2,2024-01-26 20:07:34,17,5498,Furniture
17528,97.28660920842046,29.24,0.1,9.73,291.86,3,2023-12-05 20:13:37,63,4022,Automotive
17529,81.39339682529803,83.27,0.1,8.14,81.39,1,2024-08-19 00:10:30,52,11754,Books
17530,86.69760535715162,19.88,0.1,8.67,260.09,3,2023-10-20 17:47:07,10,4511,Beauty
17531,62.549589649191546,51.71,0.1,6.25,125.1,2,2024-02-20 19:53:37,47,8495,Automotive
17532,75.60531844838619,14.85,0.1,7.56,226.82,3,2024-03-20 16:49:00,67,11728,Automotive
17533,80.99161269627274,11.1,0.1,8.1,242.97,3,2023-10-01 19:15:50,69,4113,Outdoor
17534,47.6851378927706,61.93,0.1,4.77,238.43,5,2024-03-11 16:09:18,66,8753,Beauty
17535,66.13277726026526,47.44,0.1,6.61,330.66,5,2024-07-05 21:44:50,14,9202,Office Supplies
17536,76.81917615903417,9.47,0.1,7.68,307.28,4,2024-05-14 05:56:36,74,1330,Furniture
17537,62.549589649191546,51.71,0.1,6.25,62.55,1,2024-03-06 12:49:01,47,730,Automotive
17538,14.72871650971356,65.46,0.1,1.47,14.73,1,2024-06-24 01:30:01,31,10011,Outdoor
17539,29.96504504552474,25.66,0.1,3.0,89.9,3,2024-02-23 01:45:22,34,3708,Stationery
17540,26.01661751570181,52.78,0.1,2.6,130.08,5,2023-10-14 03:06:00,44,5148,Accessories
17541,62.549589649191546,51.71,0.1,6.25,312.75,5,2024-01-16 12:10:27,47,10930,Automotive
17542,47.864689237188195,48.89,0.1,4.79,143.59,3,2024-02-01 13:43:45,16,3238,Shoes
17543,41.940209548708665,61.96,0.1,4.19,167.76,4,2024-01-13 23:00:50,0,6123,Stationery
17544,27.270871743750455,16.05,0.1,2.73,54.54,2,2023-12-29 07:33:46,29,10025,Toys
